2009.02.17,00:00,1.27950,1.28000,1.25620,1.25780,36016
2009.02.18,00:00,1.25790,1.26400,1.25120,1.25540,31042
2009.02.19,00:00,1.25540,1.27600,1.25400,1.26880,31773
2009.02.20,00:00,1.26870,1.28840,1.25570,1.28260,28380
2009.02.23,00:00,1.28200,1.29910,1.26910,1.27100,61621
2009.02.24,00:00,1.27090,1.28760,1.26620,1.28690,46417
2009.02.25,00:00,1.28680,1.28980,1.26900,1.27200,47876
2009.02.26,00:00,1.27200,1.28100,1.26820,1.27330,47382
2009.02.27,00:00,1.27330,1.27500,1.26040,1.26680,55858
2009.03.02,00:00,1.26170,1.26310,1.25450,1.25560,53408
2009.03.03,00:00,1.25570,1.26770,1.25210,1.25420,55482
2009.03.04,00:00,1.25420,1.26630,1.24560,1.26480,53368
2009.03.05,00:00,1.26490,1.26530,1.24800,1.25410,48878
2009.03.06,00:00,1.25400,1.27540,1.25360,1.26540,52557
2009.03.09,00:00,1.26750,1.27260,1.25550,1.25910,46672
2009.03.10,00:00,1.25900,1.28220,1.25900,1.27040,52263
2009.03.11,00:00,1.27040,1.28640,1.26160,1.28220,50286
2009.03.12,00:00,1.28220,1.29450,1.27310,1.28870,55856
2009.03.13,00:00,1.28880,1.29570,1.28620,1.29290,51136
2009.03.16,00:00,1.28490,1.30710,1.28480,1.29710,47251
2009.03.17,00:00,1.29710,1.30410,1.29310,1.30350,54274
2009.03.18,00:00,1.30350,1.35340,1.29860,1.34910,58226
2009.03.19,00:00,1.34900,1.37380,1.34160,1.36560,69498
2009.03.20,00:00,1.36560,1.37260,1.35170,1.35810,54306
2009.03.23,00:00,1.36560,1.37350,1.34850,1.36220,41122
2009.03.24,00:00,1.36210,1.36780,1.34310,1.34920,50421
2009.03.25,00:00,1.34930,1.36290,1.34180,1.35780,45308
2009.03.26,00:00,1.35780,1.36390,1.34930,1.35320,48771
2009.03.27,00:00,1.35320,1.35910,1.32560,1.32870,51998
2009.03.30,00:00,1.32210,1.32850,1.31120,1.32010,46205
2009.03.31,00:00,1.32010,1.33420,1.31730,1.32430,53169
2009.04.01,00:00,1.32380,1.32860,1.31660,1.32330,49695
2009.04.02,00:00,1.32340,1.35170,1.32340,1.34640,47870
2009.04.03,00:00,1.34640,1.34940,1.33650,1.34850,39608
2009.04.06,00:00,1.35140,1.35810,1.33570,1.34000,44353
2009.04.07,00:00,1.34000,1.34080,1.32260,1.32670,45046
2009.04.08,00:00,1.32670,1.33080,1.31480,1.32660,45016
2009.04.09,00:00,1.32660,1.33350,1.31260,1.31570,46800
2009.04.10,00:00,1.31580,1.31880,1.30890,1.31870,15458
2009.04.13,00:00,1.31900,1.33920,1.31260,1.33680,24613
2009.04.14,00:00,1.33680,1.33800,1.32250,1.32620,41449
2009.04.15,00:00,1.32610,1.32950,1.31460,1.32120,40461
2009.04.16,00:00,1.32130,1.32680,1.31260,1.31790,46458
2009.04.17,00:00,1.31800,1.31970,1.30170,1.30430,43615
2009.04.20,00:00,1.30410,1.30480,1.28890,1.29250,42051
2009.04.21,00:00,1.29250,1.29930,1.28970,1.29460,45479
2009.04.22,00:00,1.29460,1.30360,1.28840,1.30020,43185
2009.04.23,00:00,1.30030,1.31600,1.29790,1.31340,41716
2009.04.24,00:00,1.31330,1.33000,1.31120,1.32410,43096
2009.04.27,00:00,1.32440,1.32440,1.29990,1.30170,45393
2009.04.28,00:00,1.30190,1.31660,1.29640,1.31350,44098
2009.04.29,00:00,1.31350,1.33380,1.31200,1.32520,48532
2009.04.30,00:00,1.32520,1.33850,1.31910,1.32240,50784
2009.05.01,00:00,1.32240,1.33280,1.32180,1.32700,31070
2009.05.04,00:00,1.32830,1.34240,1.32120,1.34170,38166
2009.05.05,00:00,1.34160,1.34370,1.32820,1.33110,51155
2009.05.06,00:00,1.33110,1.33740,1.32460,1.33120,56702
2009.05.07,00:00,1.33120,1.34680,1.32510,1.33860,53268
2009.05.08,00:00,1.33860,1.36500,1.33420,1.36330,49943
2009.05.11,00:00,1.36540,1.36670,1.35570,1.35770,45682
2009.05.12,00:00,1.35770,1.37070,1.35630,1.36450,48870
2009.05.13,00:00,1.36440,1.37210,1.35660,1.35900,58199
2009.05.14,00:00,1.35870,1.36640,1.35250,1.36340,53890
2009.05.15,00:00,1.36330,1.36490,1.34610,1.34950,57417
2009.05.18,00:00,1.34840,1.35630,1.34230,1.35560,54899
2009.05.19,00:00,1.35550,1.36670,1.35300,1.36270,65235
